Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,0.0,1.0,1.0,0.0,0.0,0.0,61,646,2,4,2,40,21.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,35,812,5,3,5,47,33.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,255,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,399,5,5,5,0,12.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,2475,1,1,1,10,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,13,270,1,5,1,7,5.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,63,329,1,1,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,29,1794,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,43,2944,4,4,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,442,2,3,2,15,21.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,369,3,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,14,944,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,11,639,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,17,341,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2105,2,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,34,1197,4,4,4,35,20.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,56,2136,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,395,2,2,3,126,127.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,77,2,4,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,60,1195,5,5,3,14,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,762,5,5,5,0,15.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,57,222,5,4,5,4,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,17,130,2,4,2,29,38.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,48,109,4,5,4,4,13.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2000,2,2,3,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,56,1171,3,3,3,4,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1727,4,4,5,0,13.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,55,833,2,5,2,75,58.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,101,5,3,5,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,480,5,4,5,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,519,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,3259,5,5,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,62,156,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,12,325,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,954,4,2,4,39,28.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,449,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,1779,3,3,4,0,7.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,29,746,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,34,2871,3,3,3,1,23.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,229,4,5,4,12,27.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,280,5,5,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,41,612,5,3,5,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,35,448,4,5,4,47,44.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,44,1188,1,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,853,3,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,35,1587,5,3,5,21,25.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,42,1074,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,50,2472,3,3,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,354,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,204,5,2,5,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,31,731,2,3,2,0,18.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,33,867,1,3,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,237,4,4,3,65,60.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,42,370,4,4,1,28,27.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,261,2,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,25,3477,5,2,5,9,3.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,646,4,4,4,53,44.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,49,332,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,3951,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,51,442,3,1,3,20,17.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,39,253,1,4,1,0,34.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1121,4,5,4,2,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,17,214,4,3,4,0,16.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,8,192,3,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1849,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,36,304,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,3586,3,3,5,7,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,1521,5,3,5,0,4.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,36,651,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,30,73,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,522,2,4,2,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,53,677,5,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,762,5,5,3,21,25.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,38,373,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,56,605,1,1,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,30,710,1,4,1,0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,397,1,4,3,161,150.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,51,3526,2,2,4,0,11.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,391,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,24,2323,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,447,1,1,1,13,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,580,2,4,2,7,12.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,641,3,3,2,1,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,1211,3,2,3,46,52.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,2475,3,5,5,5,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,26,3322,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,2296,2,2,3,13,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,55,316,2,2,2,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,1684,5,5,5,0,8.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,1802,5,4,5,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,35,591,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,772,5,4,5,8,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,15,1744,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,624,4,4,5,0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,2116,1,1,1,42,46.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,64,365,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,2984,4,2,4,72,100.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1379,4,4,5,37,22.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,372,5,5,4,20,10.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,38,3053,4,4,2,18,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,526,3,1,3,0,11.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,59,1182,1,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,55,3401,2,2,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,101,5,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,59,3147,4,5,1,10,6.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,14,666,4,1,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1165,5,3,5,42,15.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,1999,3,2,3,55,70.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,1089,4,4,5,2,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,52,925,1,1,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,1979,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,24,1010,5,2,5,0,6.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,1195,5,3,5,0,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,931,1,5,1,15,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,1460,4,4,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,761,1,1,2,100,89.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,687,5,5,3,11,4.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,680,3,3,3,6,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3474,4,1,4,14,12.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,1682,5,5,2,44,38.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,446,4,4,3,45,31.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,1107,5,4,5,9,40.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,1390,3,5,3,12,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,2529,5,5,3,0,17.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,25,3257,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,48,411,3,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,3374,5,3,5,0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,1008,2,4,2,3,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,34,308,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,446,1,2,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,2874,4,4,5,8,13.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,55,235,2,2,4,15,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3165,4,4,3,12,2.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,32,143,1,5,1,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3173,4,4,4,10,15.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,39,2015,1,1,3,5,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,2446,1,1,1,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,26,846,1,2,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,3061,5,5,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,27,1751,1,4,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,235,3,4,3,2,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,39,651,1,3,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,64,2296,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2077,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,2196,5,5,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,28,937,4,1,4,58,130.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,262,1,2,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,16,971,4,4,4,127,118.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,3678,5,5,4,3,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,45,1700,2,2,1,7,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,1618,3,3,3,5,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,38,1056,3,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1512,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,405,4,5,4,20,17.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,60,352,4,4,4,18,8.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2586,5,5,5,15,33.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,270,4,4,4,35,43.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,2356,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,197,5,5,5,25,19.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,56,224,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,9,1046,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1959,4,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,42,480,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,3532,2,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,772,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,1491,5,4,5,50,53.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,66,575,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,612,4,4,4,5,14.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,59,918,3,3,4,34,29.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,31,1189,4,1,4,8,2.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,36,279,5,2,5,2,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,51,304,3,3,1,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46,432,2,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,3166,3,3,4,41,33.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,1969,1,5,1,67,43.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1440,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,3829,4,4,3,92,83.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,733,2,3,2,61,53.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,1530,2,1,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2636,4,5,4,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3700,5,5,3,77,86.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,45,1097,4,5,4,156,161.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,508,5,5,1,0,26.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,496,3,3,3,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,29,190,3,5,3,89,111.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,36,516,5,5,2,19,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,3217,2,2,4,17,15.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,3628,4,4,3,14,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,892,2,5,2,0,15.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,58,1400,2,4,2,0,9.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,1990,1,1,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,68,524,5,4,5,14,19.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,399,5,4,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,588,2,2,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,23,134,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46,992,4,2,1,28,46.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,35,515,4,2,1,253,269.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,820,4,2,4,5,2.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,69,304,1,4,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,696,5,5,3,36,39.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,48,802,2,3,2,6,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,34,247,3,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,361,4,4,4,23,15.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,680,4,4,4,29,31.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,2838,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,1533,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,37,3004,1,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,2300,4,5,4,38,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,29,621,4,3,4,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,14,456,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,67,3387,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,50,1648,3,3,2,0,8.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,3952,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2569,4,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,127,2,4,2,75,63.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,22,1737,1,3,1,0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,14,238,3,4,3,107,104.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,59,1174,4,3,4,0,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,406,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,21,1379,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,1571,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,1927,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,69,594,5,5,3,9,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,49,413,1,1,4,15,20.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2246,4,4,3,13,21.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1598,4,4,3,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,31,925,2,5,2,44,17.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,460,3,3,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,1416,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,192,4,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,2967,2,3,2,0,12.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,43,888,5,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,862,2,2,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,1065,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,3317,4,4,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,49,451,5,5,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,1609,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,1481,5,5,5,36,31.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,808,4,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,19,771,3,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,862,5,5,4,21,16.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,56,1995,3,3,4,0,8.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3659,5,4,3,2,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,70,600,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,35,109,1,4,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,354,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1763,4,4,4,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,17,557,3,4,3,36,23.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,2583,5,4,4,6,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,125,4,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,71,258,2,2,3,22,13.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,36,2465,1,5,1,5,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,611,3,3,4,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,3033,4,4,5,19,27.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,2442,1,1,3,12,30.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,62,853,2,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,47,3444,3,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,64,1076,2,3,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,15,543,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,2617,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,223,5,5,4,0,22.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,8,447,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,588,5,5,4,13,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,27,1069,5,5,5,14,14.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,1685,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,293,2,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,46,1916,3,3,4,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,47,216,5,5,1,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,33,925,5,1,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,1703,5,5,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,30,1237,5,2,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,36,1825,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,33,3636,5,5,5,5,14.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,834,5,5,4,15,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,60,67,5,4,5,25,16.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,56,427,1,1,4,14,22.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,479,4,4,5,36,28.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3009,5,5,3,5,6.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,1400,3,3,3,8,24.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,357,1,5,1,40,38.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,599,2,2,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,1042,4,4,5,11,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,2598,3,3,1,0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,54,192,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,414,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,58,874,5,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3670,3,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,8,236,2,2,2,20,12.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,51,3090,2,2,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,3548,5,5,5,23,20.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,69,1947,1,5,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,69,1670,5,4,5,22,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,51,589,5,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,3540,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,3149,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,59,861,5,5,3,0,17.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,146,2,2,1,1,4.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,201,3,1,3,13,10.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,3304,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,3150,1,1,4,0,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,1670,2,2,4,54,27.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2328,5,5,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,22,954,3,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,63,1201,1,4,1,77,81.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1416,5,5,3,59,30.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,28,984,5,4,5,71,62.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1389,4,4,4,0,6.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,54,163,4,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,575,3,2,3,58,47.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,26,780,2,1,2,33,24.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,621,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,59,2567,4,4,5,5,0.0
